,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
16056,899918544238915968,https://www.airbnb.com/rooms/899918544238916784,20240929170954,2024-09-30,city scrape,0180-Port Grec Apartment with canal view,"The <b>apartment in Empuriabrava</b> has 2 bedrooms and capacity for 5 people. <br>Accommodation of 48 mÂ² homely. <br>The property is located 600 m supermarket, 1 km sand beach, 16 km golf course &quot;Peralada&quot;, 20 km train station &quot;Ave/Tgv Figueres&quot;, 65 km airport &quot;Girona&quot; and it is located in a a family-friendly zone.",,https://a0.muscache.com/pictures/prohost-api/Hosting-899918544238916784/original/34ec7ef7-ac0b-4c68-8039-316c18d8484a.jpeg,132017348,https://www.airbnb.com/users/show/132017348,Apart-Rent,2017-05-26,"Empuriabrava, Spain","Las llaves se recogen en APART-RENT INMOBILIARIA
Av. Carles Fages de Climent s/n. Sector Gran reserva EMPURIABRAVA.
Price excludes tourist taxes: Euro 1/pers./day, max. 7 days. 

Apart-rent es una empresa especializada en SERVICIOS INMOBILIARIOS en Empuriabrava/Roses. ALQUILERES de apartamentos y casas, para que usted pueda pasar unas agradables vacaciones. APART-RENT dispone de personal titulado y cualificado.",within an hour,1.0,1.0,f,https://a0.muscache.com/im/pictures/user/ad1beb8d-5ca8-4b84-ae87-2aa4a9bbfde5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ad1beb8d-5ca8-4b84-ae87-2aa4a9bbfde5.jpg?aki_policy=profile_x_medium,,114,255,"['email', 'phone']",t,t,,CastellÃ³ d'EmpÃºries,,42.24834,3.12798,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,3.0,"[""Heating"", ""Washer"", ""Pets allowed"", ""Dishwasher"", ""TV"", ""Patio or balcony"", ""Air conditioning"", ""Essentials"", ""Refrigerator"", ""Elevator"", ""Iron"", ""Wifi"", ""Smoking allowed"", ""Dishes and silverware"", ""Microwave"", ""Hot water kettle"", ""Kitchen"", ""Bed linens"", ""Bathtub"", ""Coffee maker"", ""Cooking basics"", ""Stove"", ""Toaster"", ""Hot water""]",83.0,1,1125,1,7,7,1125,1.3,991.9,,t,19,49,66,66,2024-09-30,3,2,0,2023-08-31,2024-07-23,3.67,4.67,2.67,3.67,3.67,5.0,3.67,HUTG-000001,t,114,114,0,0,0.23
16184,909262255379448064,https://www.airbnb.com/rooms/909262255379448401,20240929170954,2024-09-30,previous scrape,Sa Nau,,,https://a0.muscache.com/pictures/prohost-api/Hosting-909262255379448401/original/56a168fa-a279-4869-adef-e066d626fa85.jpeg,55247438,https://www.airbnb.com/users/show/55247438,Aura,2016-01-19,"Girona, Spain","Begur Rentals
I live in Begur, one of the most beautiful villages in the Costa Brava.
You can find me at Begur Rentals if you need anything!
I love the sea, the forest, the nature, and long walks with my dog Baloo.
I can tell you where are the best places to go, the best beaches, what to discover, the best hikkings and coastal paths, where to eat, what to do... So you enjoy your stay and have the best experience.


I love to travel!",,,,f,https://a0.muscache.com/im/pictures/user/155ac929-f673-4217-866b-94cfa2862cd7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/155ac929-f673-4217-866b-94cfa2862cd7.jpg?aki_policy=profile_x_medium,,54,54,"['email', 'phone']",t,t,,Begur,,41.9691049,3.2297493,Entire rental unit,Entire home/apt,4,,1 bath,2.0,,"[""Washer"", ""TV"", ""Patio or balcony"", ""Sea view"", ""Essentials"", ""Refrigerator"", ""Hair dryer"", ""Outdoor furniture"", ""Wifi"", ""Portable fans"", ""Pool"", ""Backyard"", ""Microwave"", ""Private entrance"", ""Kitchen"", ""Oven"", ""Ocean view"", ""Bathtub"", ""Coffee maker"", ""Toaster"", ""Hot water""]",,1,365,3,31,999,999,24.0,999.0,,t,0,0,0,0,2024-09-30,1,1,0,2024-08-17,2024-08-17,4.0,4.0,2.0,4.0,4.0,3.0,4.0,HUTG-019561,t,42,42,0,0,0.67
16364,909096304426659968,https://www.airbnb.com/rooms/909096304426660300,20240929170954,2024-09-30,previous scrape,Villa with private pool in Pals,"Individual house with garden and private pool located in a quiet urbanization in Masos de Pals, a short walk from the supermarket and 3km from the sandy beach.","The house is located in a quiet urbanization in Masos de Pals, halfway between the historic center of Pals and the beach area. You can walk to the supermarket.",https://a0.muscache.com/pictures/miso/Hosting-909096304426660300/original/c88a1784-d9af-499c-adfb-f42f4192043f.jpeg,461023346,https://www.airbnb.com/users/show/461023346,Alicia,2022-05-26,"Pals, Spain","Hola, soy Alicia y trabajo en Fincas y Turismo Pals. Llevamos mÃ¡s de 30 aÃ±os alquilando apartamentos y casas de vacaciones en la Costa Brava. Estaremos encantados de ayudarle!
",within a day,0.79,0.57,f,https://a0.muscache.com/im/pictures/user/ead06116-b48b-4e1c-b910-a811d2186985.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ead06116-b48b-4e1c-b910-a811d2186985.jpg?aki_policy=profile_x_medium,,21,28,"['email', 'phone']",t,t,"Els Masos de Pals, Catalunya, Spain",Pals,,41.98455,3.17074,Entire home,Entire home/apt,6,,2 baths,3.0,,"[""Heating"", ""Pets allowed"", ""Indoor fireplace"", ""Dishwasher"", ""TV"", ""Patio or balcony"", ""Free street parking"", ""High chair"", ""Clothing storage"", ""Air conditioning"", ""Outdoor dining area"", ""Refrigerator"", ""Dining table"", ""Outdoor furniture"", ""Free washer \u2013 In unit"", ""Hammock"", ""BBQ grill"", ""Crib"", ""Private pool"", ""Wifi"", ""Sun loungers"", ""Portable fans"", ""Dedicated workspace"", ""Outdoor shower"", ""Dishes and silverware"", ""Microwave"", ""Room-darkening shades"", ""Hot water kettle"", ""Wine glasses"", ""Kitchen"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Freezer"", ""Oven"", ""Private backyard \u2013 Fully fenced"", ""Coffee maker"", ""Free parking on premises"", ""Cooking basics"", ""Toaster"", ""Hot water""]",,4,365,4,4,365,365,4.0,365.0,,t,0,0,0,0,2024-09-30,1,0,0,2023-08-19,2023-08-19,4.0,5.0,2.0,5.0,5.0,5.0,5.0,HUTG-060522,f,21,21,0,0,0.07
16532,918556052113453056,https://www.airbnb.com/rooms/918556052113453106,20240929170954,2024-09-30,city scrape,Super Fener 91 - apartamento con magnÃ­ficas vistas,"Welcoming apartment for 4 people situated on the ground floor of a residential building, although you have to go up steps to reach it from the road. <br /><br />The homeowner or property manager will ask for a deposit of â‚¬200 and is required to collect the tourist tax in the amount and conditions determined by the local authorities.","The apartment is located 2 km from the beach, in the Super Fener residential area, in the upper part between LlanÃ§Ã  and Port de la Selva. <br /><br />LlanÃ§Ã  has an excellent selection of beaches and small coves, and great walking and cycling routes through the unique scenery which is very characteristic of the area. It also offers a wide variety of activities for everyone, making the town an ideal destination for enjoying a break in the Costa Brava with family or friends or as a couple.",https://a0.muscache.com/pictures/prohost-api/Hosting-918556052113453106/original/d6ffd3bb-62c9-4410-ab3a-401e4146ee3e.jpeg,308700439,https://www.airbnb.com/users/show/308700439,More Holiday,2019-11-11,"Girona, Spain","MoreHoliday es una empresa situada en Girona que se dedica al alquiler de casas y apartamentos turÃ­sticos en la provincia de Girona.
Ponemos a vuestra disposiciÃ³n la mejor oferta de inmuebles de la zona. 
Nuestro objetivo es la excelencia en todo lo que hacemos y cuidamos de la experiencia del huÃ©sped, ofreciendo los mejores niveles de atenciÃ³n.

",within an hour,1.0,0.98,f,https://a0.muscache.com/im/pictures/user/3276d2c6-50e5-4dfd-9434-1d1c0a6d3f7b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3276d2c6-50e5-4dfd-9434-1d1c0a6d3f7b.jpg?aki_policy=profile_x_medium,,118,253,"['email', 'phone']",t,t,"LlanÃ§Ã , Catalunya, Spain",LlanÃ§Ã ,,42.35728,3.16127,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Washer"", ""Dishes and silverware"", ""Microwave"", ""TV"", ""Free street parking"", ""Coffee maker"", ""Free parking on premises"", ""Bed linens"", ""Private entrance"", ""Kitchen"", ""Hangers"", ""Refrigerator"", ""Hot water""]",135.0,7,365,7,7,94,94,7.0,94.0,,t,0,0,0,0,2024-09-30,1,0,0,2023-08-12,2023-08-12,4.0,3.0,2.0,4.0,4.0,5.0,3.0,HUTG-010314,t,98,91,7,0,0.07
16958,940145590542242944,https://www.airbnb.com/rooms/940145590542243542,20240929170954,2024-09-30,city scrape,HabitaciÃ³n en medio del Emporda,"Thanks to the central location of this home, you and yours will have everything at your fingertips.<br />Close to the beach, next to the aiguamolls of the Emporda .",,https://a0.muscache.com/pictures/miso/Hosting-885987845688741826/original/81ee81c9-3b64-4d88-b0e1-e4dd491fa7f8.jpeg,13246301,https://www.airbnb.com/users/show/13246301,Jana,2014-03-18,"Barcelona, Spain",Happy,within a few hours,1.0,1.0,f,https://a0.muscache.com/im/pictures/user/User-13246301/original/60bc724f-5a67-4fd8-896d-19898d6e3a25.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-13246301/original/60bc724f-5a67-4fd8-896d-19898d6e3a25.jpeg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,,Riumors,,42.2213,3.05119,Private room in cottage,Private room,2,1.0,1 shared bath,3.0,4.0,"[""Fire extinguisher"", ""Washer"", ""Indoor fireplace"", ""TV"", ""BBQ grill"", ""Exercise equipment"", ""Kitchen"", ""Outdoor dining area"", ""Beach access \u2013 Beachfront"", ""First aid kit"", ""Dedicated workspace""]",50.0,3,28,3,3,28,28,3.0,28.0,,t,30,60,90,270,2024-09-30,3,2,1,2023-08-16,2024-09-12,3.33,3.0,2.67,3.33,3.33,3.67,3.67,Exempt,f,1,0,1,0,0.22
17305,983788797862712960,https://www.airbnb.com/rooms/983788797862713719,20240929170954,2024-09-30,previous scrape,Apartment Equipped With Sea Views,"Modern Apartment in Lloret de Mar, near the sea and the beach just 3 minutes walk and close to all services, such as restaurants, bars, discos, has 2 spacious rooms, double beds and living room equipped large terrace with sea views . The apartment is equipped, Internet available. Very good location!""",,https://a0.muscache.com/pictures/prohost-api/Hosting-983788797862713719/original/743e11f3-d13d-4865-9a3b-6c7657659980.jpeg,201741093,https://www.airbnb.com/users/show/201741093,Your.Rentals,2018-07-12,,At Your.Rentals we provide you with the best selection of vacation rental properties in Spain and beyond from trusted local hosts. We're here every step of the way to ensure your booking and stay create an amazing travel experience - every time.,within an hour,0.99,0.83,f,https://a0.muscache.com/im/pictures/user/4690dae1-ff5c-49c1-a6ca-92ab67df9a1a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4690dae1-ff5c-49c1-a6ca-92ab67df9a1a.jpg?aki_policy=profile_x_medium,UrbanizaciÃ³n Princesa Kristina,425,2151,"['email', 'phone']",t,t,,Lloret de Mar,,41.7027469,2.8560037,Entire rental unit,Entire home/apt,6,,1 bath,2.0,,"[""Heating"", ""Washer"", ""TV"", ""Patio or balcony"", ""Clothing storage"", ""Air conditioning"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Outdoor furniture"", ""Iron"", ""Mountain view"", ""Garden view"", ""Wifi"", ""Bidet"", ""Portable fans"", ""Drying rack for clothing"", ""Backyard"", ""Microwave"", ""Paid parking off premises"", ""Hot water kettle"", ""Kitchen"", ""Freezer"", ""Bed linens"", ""Ocean view"", ""Bathtub"", ""Oven"", ""Coffee maker"", ""Stove"", ""Toaster"", ""City skyline view""]",,2,1125,2,7,10,180,3.0,163.7,,t,29,59,89,364,2024-09-30,1,1,0,2024-08-12,2024-08-12,4.0,4.0,2.0,3.0,3.0,4.0,2.0,HUTG-003388,f,13,13,0,0,0.6
17537,1011303665430640000,https://www.airbnb.com/rooms/1011303665430640523,20240929170954,2024-09-30,city scrape,Apartment with terrace & pool 5min beach,Property with all the comforts to enjoy a few days on the beautiful catalan sea shore.,,https://a0.muscache.com/pictures/prohost-api/Hosting-1011303665430640523/original/8888a65a-94b5-4dc2-ad9a-44c1107e8722.jpeg,82852705,https://www.airbnb.com/users/show/82852705,Roger - Hauzify,2016-07-10,"Barcelona, Spain","Â¡Hola, soy Roger! Todo el equipo de Hauzify estÃ¡ deseando poder compartir con vosotros uno de nuestros espacios en EspaÃ±a y lograr que la estancia sea inolvidable. Estaremos a vuestra disposiciÃ³n casi las 24h para cualquier problema que pueda surgir.",within an hour,1.0,1.0,f,https://a0.muscache.com/im/pictures/user/bc2e98ff-375c-4f4f-84ef-350cb7c57181.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/bc2e98ff-375c-4f4f-84ef-350cb7c57181.jpg?aki_policy=profile_x_medium,,207,254,"['email', 'phone']",t,t,,Sant Feliu de GuÃ­xols,,41.79159,3.01988,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,"[""Heating"", ""Washer"", ""Pets allowed"", ""Dishwasher"", ""TV"", ""Patio or balcony"", ""Baking sheet"", ""Air conditioning"", ""Essentials"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Outdoor furniture"", ""Iron"", ""Mountain view"", ""Ethernet connection"", ""Garden view"", ""Wifi"", ""Bidet"", ""Pool"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Backyard"", ""Dishes and silverware"", ""Microwave"", ""Cleaning products"", ""Wine glasses"", ""Kitchen"", ""Hangers"", ""Freezer"", ""Bed linens"", ""Oven"", ""Bathtub"", ""Fire extinguisher"", ""Coffee maker"", ""Free parking on premises"", ""Toaster"", ""Hot water"", ""City skyline view""]",140.0,1,1125,1,1,1,1125,1.0,895.5,,t,30,60,90,92,2024-09-30,2,2,0,2024-03-22,2024-05-09,4.0,5.0,2.5,4.5,4.0,5.0,4.5,HUTG-075587,t,63,63,0,0,0.31
17585,1013720395944870016,https://www.airbnb.com/rooms/1013720395944877425,20240929170954,2024-09-30,previous scrape,Apartment 6/8 people with pool in l'Estartit,"All Apartamentos Torrevella have a balcony facing the countryside or the street. Bedrooms are bright and comfortable. The living-dining area has a sofa-bed and TV. One bedroom has a double bed, another has two single beds and the third has bunk beds.<br /><br />There is a fitted kitchen with utensils included. Bed linen are included and towels can be rented for an additional supplement.<br /><br />The allocation of the apartments in the images is limited to the availability of the day.","The centre of Estartit is a short drive away. This seaside town has 5 km of sandy beaches. The nearby Medes Islands are a Marine Nature Reserve, ideal for diving.",https://a0.muscache.com/pictures/miso/Hosting-1013720395944877425/original/0675c047-4101-4433-8e13-ff0d34a75889.jpeg,542378235,https://www.airbnb.com/users/show/542378235,Rv,2023-10-18,,,within an hour,0.82,1.0,f,https://a0.muscache.com/im/pictures/user/User-542378235/original/335fb988-1a25-4d00-a416-260c312d7122.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-542378235/original/335fb988-1a25-4d00-a416-260c312d7122.jpeg?aki_policy=profile_x_medium,,7,8,"['email', 'phone']",t,t,"La Torre Vella, Catalunya, Spain",Torroella de MontgrÃ­,,42.05874,3.15939,Entire rental unit,Entire home/apt,8,,1 bath,3.0,,"[""Pets allowed"", ""Microwave"", ""Kitchen"", ""Wifi"", ""Shared pool - "", ""24 inch TV""]",,1,365,7,7,9,9,7.0,9.0,,t,0,0,0,0,2024-09-30,5,5,1,2024-07-15,2024-09-14,3.4,3.4,2.8,4.6,4.0,3.8,2.8,HUTB-006029,t,5,5,0,0,1.92
17951,1060271027007369984,https://www.airbnb.com/rooms/1060271027007370724,20240929170954,2024-09-30,city scrape,Pierre Et Vacances - 3 PiÃ¨ces 6 Personnes Standar,Welcome to Pierre Et Vacances!<br />Tourist residence - Waterfront - Outdoor swimming pool - Air conditioning - Wifi access - Parking,"Located in Spain in the Costa Brava area, the village of Estartit is a privileged place to spend a vacation. Rich in diverse landscapes, a huge beach and a range of sports and fun, this village will please the whole family. Strolling through its old streets or along Santa Anna Street will allow you to feel the life of yesteryear as well as maritime traditions.<br /><br /> This station also hides nooks and crannies with incredible and wild landscapes, towards the coasts. Boat excursions along the cliffs allow you to admire its exceptional natural architecture.<br /><br /> L'Estartit has a wide variety of water activities, from surfing to scuba diving, stand-up paddle boarding and windsurfing.",https://a0.muscache.com/pictures/prohost-api/Hosting-1060271027007370724/original/8a74f910-daae-4920-9aae-9fefb993736e.jpeg,540456518,https://www.airbnb.com/users/show/540456518,Pierre Et Vacances,2023-10-05,,,within an hour,0.8,1.0,f,https://a0.muscache.com/im/pictures/user/User-540456518/original/d54102d1-5448-48d1-93f5-dc72d73cda04.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-540456518/original/d54102d1-5448-48d1-93f5-dc72d73cda04.jpeg?aki_policy=profile_x_medium,La Daille,846,855,"['email', 'phone']",t,t,"L'Estartit, Catalonia, Spain",Torroella de MontgrÃ­,,42.04979,3.19346,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,1.0,"[""Heating"", ""Pets allowed"", ""Host greets you"", ""Dishwasher"", ""TV"", ""Smoke alarm"", ""Hot water kettle"", ""Coffee maker"", ""Patio or balcony"", ""Private entrance"", ""Kitchen"", ""Air conditioning"", ""Wifi"", ""Cooking basics"", ""Beach access \u2013 Beachfront"", ""Pool"", ""Toaster"", ""Bed linens""]",9059.0,1,1125,1,3,1,1125,1.0,1009.0,,t,30,60,90,365,2024-09-30,2,2,0,2024-08-08,2024-08-16,3.5,3.0,2.5,4.5,4.5,4.5,3.0,HUTG-004455,t,10,10,0,0,1.11
18163,1070990006160870016,https://www.airbnb.com/rooms/1070990006160879568,20240929170954,2024-09-30,city scrape,Gran Reserva 21 -Piso muy cerca de la Playa,"This beautiful apartment consists of a bedroom, a bathroom with a bathtub, an American kitchen and a bright living room with views of Empuriabrava, with access to the terrace.<br><br>Located on the third floor without elevator of a residence just 100m from the Empuriabrava beach, you do not need a car to benefit from all the amenities (beach, restaurants, supermarket, pharmacy...).<br><br>The residence has 3 communal swimming pools (with supplement)<br><br>",,https://a0.muscache.com/pictures/prohost-api/Hosting-1070990006160879568/original/55ac6ee1-9012-41c8-b4c9-45136ba2399b.jpeg,269248023,https://www.airbnb.com/users/show/269248023,Ispa Inter Immo,2019-06-17,"Catalonia, Spain",,within an hour,1.0,1.0,f,https://a0.muscache.com/im/pictures/user/05b3eec1-965a-4d0b-83d4-6cba86c86cc3.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/05b3eec1-965a-4d0b-83d4-6cba86c86cc3.jpg?aki_policy=profile_x_medium,,134,232,"['email', 'phone']",t,t,,CastellÃ³ d'EmpÃºries,,42.24167,3.12365,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Washer"", ""Pets allowed"", ""Dishes and silverware"", ""Microwave"", ""TV"", ""Patio or balcony"", ""Coffee maker"", ""Free parking on premises"", ""Freezer"", ""Crib"", ""Kitchen"", ""Air conditioning"", ""Wifi"", ""Toaster"", ""Stove"", ""Refrigerator"", ""Hot water"", ""Bathtub""]",70.0,1,1125,1,4,1125,1125,1.7,1125.0,,t,0,6,6,6,2024-09-30,3,3,0,2024-06-26,2024-08-24,3.67,3.67,2.67,3.0,4.67,4.0,4.0,HUTG-016874,t,124,123,1,0,0.93
18521,1092748722631650048,https://www.airbnb.com/rooms/1092748722631655470,20240929170954,2024-09-30,city scrape,Apartamento cÃ©ntrico equipado,"Enjoy the simplicity of this quiet and central accommodation in Sant Feliu de GuÃ­xols. Just a 7 minute walk to the beach and downtown where all the shops are located.<br />The apartment comes with everything you need so you can enjoy your holidays. It has 2 double bedrooms, 1 bathroom, a fully equipped kitchen and a terrace .",,https://a0.muscache.com/pictures/miso/Hosting-1092748722631655470/original/56949183-f4a8-4485-be16-1741798245d1.jpeg,494428746,https://www.airbnb.com/users/show/494428746,Hertton,2023-01-05,"S'AgarÃ³, Spain",,within an hour,1.0,0.64,f,https://a0.muscache.com/im/pictures/user/f7536377-98c4-4ecf-ba1d-94ef23182a38.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f7536377-98c4-4ecf-ba1d-94ef23182a38.jpg?aki_policy=profile_x_medium,,26,28,"['email', 'phone']",t,t,,Sant Feliu de GuÃ­xols,,41.78477,3.03022,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,"[""Washer"", ""Dishes and silverware"", ""Ceiling fan"", ""TV"", ""Body soap"", ""Bed linens"", ""Kitchen"", ""Wifi"", ""Outdoor dining area"", ""Cooking basics"", ""Stove"", ""Hangers"", ""Hot water"", ""Drying rack for clothing""]",149.0,4,365,4,4,365,365,4.0,365.0,,t,0,0,0,118,2024-09-30,1,1,0,2024-07-14,2024-07-14,4.0,4.0,2.0,5.0,5.0,5.0,4.0,HUTG-052525,t,24,24,0,0,0.38
18543,1096311782533350016,https://www.airbnb.com/rooms/1096311782533358533,20240929170954,2024-09-30,city scrape,"EM7-Apartment 2 bedrooms, garage and sea view","Beautiful renovated apartment located in Canyelles Petites (Roses) just 200 meters from the beach and shops.<br />The apartment has a living room with double sofa bed, open kitchen (fully renovated and equipped), access to the terrace with sea views, 1 bathroom with bathtub, 1 toilet and 2 bedrooms (1 double bed + 2 single beds).<br />private garage (included in the price)<br />The sheets and towels are not included in the price (optional services).",,https://a0.muscache.com/pictures/prohost-api/Hosting-1096311782533358533/original/80c20339-2774-4f4f-8a8d-c32da705cf17.jpeg,157277213,https://www.airbnb.com/users/show/157277213,Immo Roses,2017-11-03,"Catalonia, Spain",Agencia inmobiliaria dedicada a la gestiÃ³n del alquiler turÃ­stico con mas de 20 aÃ±os de experiencia.,within an hour,0.93,1.0,f,https://a0.muscache.com/im/pictures/user/d3f85fc0-42e4-466f-8460-fef19c9e7f6f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d3f85fc0-42e4-466f-8460-fef19c9e7f6f.jpg?aki_policy=profile_x_medium,,41,42,['phone'],t,t,,Roses,,42.2474816,3.1934612,Entire rental unit,Entire home/apt,6,1.5,1.5 baths,2.0,4.0,"[""Washer"", ""TV"", ""Patio or balcony"", ""Sea view"", ""Refrigerator"", ""Outdoor furniture"", ""Iron"", ""Smoking allowed"", ""Self check-in"", ""Drying rack for clothing"", ""Lockbox"", ""Dishes and silverware"", ""Microwave"", ""Free carport on premises \u2013 1 space"", ""Kitchen"", ""Hangers"", ""Freezer"", ""Ocean view"", ""Oven"", ""Coffee maker"", ""Hot water""]",70.0,1,365,3,31,999,999,24.0,999.0,,t,17,43,70,70,2024-09-30,3,3,0,2024-05-05,2024-08-19,3.33,3.67,2.67,4.0,3.33,4.33,2.33,HUTG-021035,t,41,41,0,0,0.6
18602,1103410835534680064,https://www.airbnb.com/rooms/1103410835534681423,20240929170954,2024-09-30,city scrape,Semi-detached house 800 m. from the sea.,Semi-detached house with 4 bedrooms 800 m. from the beach. Sea view. Small private garden. Wifi. Air conditioning. Communal garden and swimming pool. In this accommodation you can breathe tranquillity: relax with the whole family!,"Set of semi-detached houses located in a residential area, 800 metres from the beach. The whole complex of houses is surrounded by woods ideal for long walks. As it is not a transit area, it is an ideal enclave of tranquillity.<br /><br />Its proximity to the beach allows for a perfect beach holiday without the need to take the car. Shops, bars and restaurants are within easy walking distance.",https://a0.muscache.com/pictures/miso/Hosting-1103410835534681423/original/762ca0ae-7601-4eae-b4ee-6104828e1ea8.jpeg,37865833,https://www.airbnb.com/users/show/37865833,Sa Punta Costa Brava S.L.,2015-07-08,"Catalonia, Spain","Real Estate Agency Pals and Begur_x000D_
Sa Punta Costa Brava is a letting and estate agency helping tenants, landlords and buyer with properties since 1975. We arrange the selling, renting or management of apartments and houses on the Costa Brava, especially in the Playa de Pals and Begur._x000D_
Sa Punta Costa Brava is committed to delivering a high level of expertise, customer service, and attention to detail to holiday rentals and luxury properties sales and providing a professional service to clients and buyers alike. Also, we ensure high standard property maintenance in your absence._x000D_
Make your house or holiday apartment on the Costa Brava your home away from home._x000D_
_x000D_
_x000D_
_x000D_
Agencia Inmobiliaria en Pals y Begur_x000D_
Sa Punta Costa Brava es una agencia inmobiliaria desde 1975 referente en la venta y alquiler de apartamentos y casas en la Costa Brava, especialmente, en la Playa de Pals y Begur._x000D_
Especializados en la venta y alquiler de casas y villas de lujo, Sa Punta Costa Brava es reconocida en el sector por su exclusivo servicio de atenciÃ³n personalizada. Ofrecemos un servicio a medida para cada cliente (conductores, baby-sitters, chefs, etc.) en nuestras propiedades en alquiler, asistencia jurÃ­dica y patrimonial en todo tipo de transacciones inmobiliarias o venta de propiedades y servicio de mantenimiento de las propiedades para los clientes que viven en el extranjero.",within an hour,1.0,1.0,f,https://a0.muscache.com/im/pictures/user/3dcd786b-c7ce-4466-b8f5-3ad6d3433a0e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3dcd786b-c7ce-4466-b8f5-3ad6d3433a0e.jpg?aki_policy=profile_x_medium,,76,102,"['email', 'phone']",t,t,"Begur, Catalunya, Spain",Begur,,41.9757465812513,3.20082764536894,Entire home,Entire home/apt,8,3.0,3 baths,4.0,7.0,"[""Heating"", ""Private backyard \u2013 Not fully fenced"", ""Pets allowed"", ""Dishwasher"", ""TV"", ""Free street parking"", ""Shared outdoor pool - available all year, open 24 hours"", ""Sea view"", ""Indoor fireplace: wood-burning"", ""Outdoor dining area"", ""Essentials"", ""Refrigerator"", ""Dining table"", ""Hair dryer"", ""Otro stainless steel electric stove"", ""Outdoor furniture"", ""Iron"", ""Free washer \u2013 In unit"", ""AC - split type ductless system"", ""Mountain view"", ""Garden view"", ""Clothing storage: closet"", ""Wifi"", ""Smoking allowed"", ""Portable fans"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Microwave"", ""Hot water kettle"", ""Wine glasses"", ""Kitchen"", ""Beach access \u2013 Beachfront"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Bed linens"", ""Ocean view"", ""Books and reading material"", ""Freezer"", ""High chair - available upon request"", ""Oven"", ""Coffee maker"", ""Crib - available upon request"", ""Blender"", ""Waterfront"", ""Pool view"", ""Cooking basics"", ""Private patio or balcony"", ""Toaster"", ""Hot water""]",118.0,1,365,1,4,365,365,1.8,365.0,,t,30,60,90,93,2024-09-30,1,1,0,2024-08-21,2024-08-21,5.0,5.0,2.0,4.0,4.0,4.0,3.0,HUTG-001163,t,66,66,0,0,0.73
